position,image_path,candidate_id,ticker,session_date,visible_maxpush_pct,pm_open_to_momentum_trigger_pct,pm_open_to_scanner_pct,pm_open_to_premarket_extension_high_pct,das_state,first_dip_depth_pct,first_rebreak_type,first_rebreak_ts_et
402,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0402_AZI_2025-12-22_push26.81_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:AZI:2025-12-22T09:03:00+00:00,AZI,2025-12-22,26.8072,,21.3855,44.57831325301205,rebreak_confirmed,5.9382,single_candle_rebreak,2025-12-22 04:05:00 EST
403,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0403_SABR_2026-02-18_push26.80_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SABR:2026-02-18T13:40:00+00:00,SABR,2026-02-18,26.8041,,17.5258,39.17525773195877,rebreak_confirmed,3.252,flat_shelf_break,2026-02-18 08:55:00 EST
404,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0404_BMR_2024-07-29_push26.80_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BMR:2024-07-29T11:54:00+00:00,BMR,2024-07-29,26.8041,,22.8866,28.247422680412377,rebreak_confirmed,7.9675,single_candle_rebreak,2024-07-29 07:57:00 EDT
405,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0405_BURU_2025-06-27_push26.80_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BURU:2025-06-27T12:36:00+00:00,BURU,2025-06-27,26.7959,,9.4969,49.5302093244529,rebreak_confirmed,9.8959,single_candle_rebreak,2025-06-27 08:43:00 EDT
406,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0406_GXAI_2026-03-03_push26.79_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:GXAI:2026-03-03T12:47:00+00:00,GXAI,2026-03-03,26.7857,,21.4286,33.928571428571416,rebreak_confirmed,8.5211,single_candle_rebreak,2026-03-03 07:49:00 EST
407,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0407_BTCS_2024-11-14_push26.77_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BTCS:2024-11-14T11:40:00+00:00,BTCS,2024-11-14,26.7699,,12.8319,35.840707964601776,rebreak_confirmed,5.7592,vwap_reclaim_rebreak,2024-11-14 06:54:00 EST
408,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0408_LOBO_2025-08-05_push26.70_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:LOBO:2025-08-05T12:39:00+00:00,LOBO,2025-08-05,26.7026,54.7779273216689,10.996,54.7779273216689,rebreak_confirmed,7.1914,last_red_high_break,2025-08-05 08:45:00 EDT
409,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0409_WAI_2025-10-10_push26.65_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:WAI:2025-10-10T10:23:00+00:00,WAI,2025-10-10,26.6497,,0.0,29.187817258883246,rebreak_confirmed,21.6433,vwap_reclaim_rebreak,2025-10-10 06:41:00 EDT
410,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0410_IPSC_2025-11-03_push26.64_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:IPSC:2025-11-03T10:36:00+00:00,IPSC,2025-11-03,26.6378,,11.852,27.77129521586931,rebreak_confirmed,12.6497,single_candle_rebreak,2025-11-03 05:38:00 EST
411,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0411_LAES_2025-01-14_push26.62_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:LAES:2025-01-14T09:01:00+00:00,LAES,2025-01-14,26.6234,,3.8961,31.493506493506484,rebreak_confirmed,6.6667,flat_shelf_break,2025-01-14 04:24:00 EST
412,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0412_AIRE_2025-10-22_push26.54_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:AIRE:2025-10-22T08:03:00+00:00,AIRE,2025-10-22,26.5386,55.29736569653746,-1.9901,59.898769124583,rebreak_confirmed,5.4545,vwap_reclaim_rebreak,2025-10-22 05:23:00 EDT
413,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0413_CARM_2025-09-02_push26.53_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CARM:2025-09-02T08:00:00+00:00,CARM,2025-09-02,26.5341,,12.1244,31.125687685146,rebreak_confirmed,3.6622,multi_candle_flag_break,2025-09-02 09:01:00 EDT
414,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0414_OVID_2025-10-03_push26.51_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:OVID:2025-10-03T11:05:00+00:00,OVID,2025-10-03,26.506,,16.8675,45.18072289156628,rebreak_confirmed,13.3333,single_candle_rebreak,2025-10-03 07:07:00 EDT
415,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0415_DVLT_2025-09-18_push26.48_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:DVLT:2025-09-18T11:34:00+00:00,DVLT,2025-09-18,26.4827,,23.0695,40.474461389494074,rebreak_confirmed,5.4928,single_candle_rebreak,2025-09-18 07:36:00 EDT
416,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0416_XWEL_2026-02-27_push26.43_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:XWEL:2026-02-27T13:04:00+00:00,XWEL,2026-02-27,26.4286,,4.9786,26.42857142857144,rebreak_confirmed,5.6497,single_candle_rebreak,2026-02-27 08:34:00 EST
417,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0417_CURR_2025-06-25_push26.32_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CURR:2025-06-25T12:29:00+00:00,CURR,2025-06-25,26.3158,,22.7544,34.96491228070177,rebreak_confirmed,11.1111,last_red_high_break,2025-06-25 08:32:00 EDT
418,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0418_BTCT_2024-11-20_push26.29_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BTCT:2024-11-20T13:18:00+00:00,BTCT,2024-11-20,26.2941,,17.1176,27.47058823529413,rebreak_confirmed,3.1206,flat_shelf_break,2024-11-20 08:30:00 EST
419,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0419_UAVS_2024-11-18_push26.24_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:UAVS:2024-11-18T13:29:00+00:00,UAVS,2024-11-18,26.2411,52.83687943262411,14.539,70.2127659574468,rebreak_confirmed,9.8315,single_candle_rebreak,2024-11-18 08:31:00 EST
420,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0420_MAIA_2025-10-23_push26.24_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:MAIA:2025-10-23T12:40:00+00:00,MAIA,2025-10-23,26.2411,,15.6028,26.24113475177306,rebreak_confirmed,7.8652,single_candle_rebreak,2025-10-23 08:44:00 EDT
421,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0421_SOPA_2025-12-30_push26.19_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SOPA:2025-12-30T09:15:00+00:00,SOPA,2025-12-30,26.1905,66.66666666666667,6.3492,66.66666666666667,rebreak_confirmed,4.0881,single_candle_rebreak,2025-12-30 04:52:00 EST
422,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0422_AMPG_2024-12-11_push26.17_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:AMPG:2024-12-11T13:32:00+00:00,AMPG,2024-12-11,26.1682,52.33644859813082,20.5607,104.67289719626167,rebreak_confirmed,15.5556,single_candle_rebreak,2024-12-11 08:34:00 EST
423,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0423_NVNI_2025-05-01_push26.13_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:NVNI:2025-05-01T09:18:00+00:00,NVNI,2025-05-01,26.1316,,5.0091,47.857573928786955,rebreak_confirmed,3.2217,last_red_high_break,2025-05-01 07:26:00 EDT
424,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0424_VRAX_2024-08-28_push26.11_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:VRAX:2024-08-28T11:23:00+00:00,VRAX,2024-08-28,26.1146,,17.4098,37.57961783439491,rebreak_confirmed,3.1987,flat_shelf_break,2024-08-28 07:32:00 EDT
425,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0425_IVVD_2025-11-14_push26.11_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:IVVD:2025-11-14T09:52:00+00:00,IVVD,2025-11-14,26.1084,52.21674876847291,11.0837,52.70935960591135,rebreak_confirmed,7.0313,last_red_high_break,2025-11-14 05:35:00 EST
426,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0426_WINT_2025-07-03_push26.03_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:WINT:2025-07-03T11:15:00+00:00,WINT,2025-07-03,26.0288,56.89300411522634,25.8616,86.47119341563786,rebreak_confirmed,10.1531,vwap_reclaim_rebreak,2025-07-03 07:20:00 EDT
427,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0427_SNOA_2025-03-11_push26.01_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SNOA:2025-03-11T08:42:00+00:00,SNOA,2025-03-11,26.0054,,-3.7534,27.34584450402145,rebreak_confirmed,6.1702,ascending_flag_break,2025-03-11 06:59:00 EDT
428,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0428_AYRO_2024-12-12_push25.98_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:AYRO:2024-12-12T14:17:00+00:00,AYRO,2024-12-12,25.9805,,24.792,33.111480865224635,rebreak_confirmed,9.3396,single_candle_rebreak,2024-12-12 09:19:00 EST
429,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0429_IVDA_2025-10-02_push25.93_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:IVDA:2025-10-02T08:03:00+00:00,IVDA,2025-10-02,25.9259,,13.5802,38.88888888888888,rebreak_confirmed,8.3333,ascending_flag_break,2025-10-02 04:08:00 EDT
430,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0430_EONR_2025-03-20_push25.88_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:EONR:2025-03-20T11:14:00+00:00,EONR,2025-03-20,25.8844,,22.3292,27.32049036777584,rebreak_confirmed,4.4101,single_candle_rebreak,2025-03-20 07:16:00 EDT
431,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0431_MBIO_2025-07-09_push25.86_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:MBIO:2025-07-09T10:14:00+00:00,MBIO,2025-07-09,25.8621,,23.4483,41.03448275862069,rebreak_confirmed,13.9726,vwap_reclaim_rebreak,2025-07-09 06:42:00 EDT
432,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0432_NVOS_2024-05-31_push25.84_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:NVOS:2024-05-31T08:08:00+00:00,NVOS,2024-05-31,25.8356,,-5.23,36.321929479617246,rebreak_confirmed,5.2083,multi_candle_flag_break,2024-05-31 09:00:00 EDT
433,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0433_GORO_2026-01-26_push25.82_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:GORO:2026-01-26T11:03:00+00:00,GORO,2026-01-26,25.8242,,7.6923,29.120879120879124,rebreak_confirmed,6.5502,flat_shelf_break,2026-01-26 06:15:00 EST
434,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0434_IBIO_2025-10-23_push25.81_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:IBIO:2025-10-23T11:24:00+00:00,IBIO,2025-10-23,25.8065,,10.9677,32.25806451612902,rebreak_confirmed,6.6667,single_candle_rebreak,2025-10-23 08:57:00 EDT
435,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0435_ATCH_2025-09-25_push25.80_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:ATCH:2025-09-25T08:01:00+00:00,ATCH,2025-09-25,25.7955,,11.0223,29.993229519295856,rebreak_confirmed,5.0592,ascending_flag_break,2025-09-25 04:50:00 EDT
436,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0436_GDC_2024-08-23_push25.79_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:GDC:2024-08-23T12:49:00+00:00,GDC,2024-08-23,25.7857,51.97568389057751,19.9088,54.7112462006079,rebreak_confirmed,8.176,vwap_reclaim_rebreak,2024-08-23 09:07:00 EDT
437,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0437_XFOR_2025-08-13_push25.76_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:XFOR:2025-08-13T11:30:00+00:00,XFOR,2025-08-13,25.7576,,10.9848,46.96969696969696,rebreak_confirmed,30.7229,vwap_reclaim_rebreak,2025-08-13 07:42:00 EDT
438,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0438_PRPH_2025-02-20_push25.71_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PRPH:2025-02-20T13:23:00+00:00,PRPH,2025-02-20,25.7051,,23.5616,36.80902497985497,rebreak_confirmed,7.0513,vwap_reclaim_rebreak,2025-02-20 08:46:00 EST
439,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0439_LRMR_2026-02-24_push25.69_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:LRMR:2026-02-24T12:11:00+00:00,LRMR,2026-02-24,25.6944,,23.4375,40.277777777777786,rebreak_confirmed,4.1436,flat_shelf_break,2026-02-24 07:21:00 EST
440,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0440_CTM_2024-12-26_push25.42_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CTM:2024-12-26T12:23:00+00:00,CTM,2024-12-26,25.4242,,10.1667,30.636363636363622,rebreak_confirmed,14.7258,vwap_reclaim_rebreak,2024-12-26 07:51:00 EST
441,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0441_SWIN_2025-09-03_push25.42_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SWIN:2025-09-03T09:50:00+00:00,SWIN,2025-09-03,25.4237,,17.1913,33.171912832929785,rebreak_confirmed,3.668,single_candle_rebreak,2025-09-03 05:55:00 EDT
442,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0442_BATL_2026-03-03_push25.42_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BATL:2026-03-03T09:04:00+00:00,BATL,2026-03-03,25.422,50.02557544757031,-7.468,79.02813299232736,rebreak_confirmed,6.199,single_candle_rebreak,2026-03-03 05:09:00 EST
443,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0443_SES_2025-10-14_push25.40_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SES:2025-10-14T12:00:00+00:00,SES,2025-10-14,25.3968,,6.0317,25.396825396825406,rebreak_confirmed,5.5696,single_candle_rebreak,2025-10-14 09:01:00 EDT
444,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0444_ZNTL_2024-09-16_push25.34_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:ZNTL:2024-09-16T11:24:00+00:00,ZNTL,2024-09-16,25.3444,,14.3251,41.873278236914615,rebreak_confirmed,13.8462,single_candle_rebreak,2024-09-16 07:26:00 EDT
445,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0445_SOPA_2025-02-03_push25.29_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SOPA:2025-02-03T09:09:00+00:00,SOPA,2025-02-03,25.2874,,-4.023,37.35632183908047,rebreak_confirmed,5.0459,multi_candle_flag_break,2025-02-03 07:30:00 EST
446,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0446_OPGN_2024-03-26_push25.26_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:OPGN:2024-03-26T12:00:00+00:00,OPGN,2024-03-26,25.2554,,-4.6451,44.39449666258002,rebreak_confirmed,10.7232,multi_candle_flag_break,2024-03-26 08:26:00 EDT
447,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0447_DFLI_2025-07-22_push25.23_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:DFLI:2025-07-22T08:18:00+00:00,DFLI,2025-07-22,25.225,,-9.9565,42.23512336719886,rebreak_confirmed,6.1196,multi_candle_flag_break,2025-07-22 05:40:00 EDT
448,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0448_PW_2025-11-26_push25.19_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PW:2025-11-26T10:30:00+00:00,PW,2025-11-26,25.1905,,5.7479,43.69693011103855,rebreak_confirmed,8.6957,vwap_reclaim_rebreak,2025-11-26 06:12:00 EST
449,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0449_JTAI_2025-02-19_push25.19_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:JTAI:2025-02-19T13:39:00+00:00,JTAI,2025-02-19,25.1889,50.37783375314861,12.8463,63.476070528967256,rebreak_confirmed,9.8592,single_candle_rebreak,2025-02-19 08:41:00 EST
450,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0450_NVVE_2025-11-13_push25.14_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:NVVE:2025-11-13T10:24:00+00:00,NVVE,2025-11-13,25.1429,51.42857142857142,-0.2,55.42857142857144,rebreak_confirmed,5.3425,multi_candle_flag_break,2025-11-13 06:36:00 EST
