ticker,final_policy_bucket_lt1b,file_month_count
CYBE,bad,74
DHX,good,74
DLHC,bad,74
EMCF,review,74
FGI,good,74
FNHC,bad,74
GNSS,bad,74
HOOK,bad,74
HTGM,bad,74
JOB,good,74
LMB,bad,74
LNDC,bad,74
NM,good,74
ONEW,bad,74
OPK,review,74
PDLB,bad,74
POAI,bad,74
PTMN,bad,74
PZN,good,74
QMCO,bad,74
RFL,bad,74
SBFG,review,74
SDGR,bad,74
SOL,good,74
TELA,bad,74
TLR,good,74
VIRC,review,74
VNR,good,74
ACST,bad,73
AFI,bad,73
ANH,bad,73
AVRO,bad,73
CBAN,bad,73
CFFI,review,73
CTV,good,73
DZSI,bad,73
ELA,bad,73
EVBN,bad,73
FEI,bad,73
GDYN,bad,73
HCHC,bad,73
LPI,review,73
MRT,good,73
NBR,bad,73
NREF,bad,73
NURO,bad,73
PRTH,bad,73
SEAC,bad,73
SNOA,bad,73
SYPR,review,73
VMD,bad,73
ABTX,bad,72
ALBO,bad,72
ANVS,bad,72
ATNX,bad,72
BCOW,review,72
BIPC,bad,72
BYFC,review,72
CFRX,bad,72
CHEK,bad,72
CRCM,bad,72
FIXX,bad,72
GRTS,bad,72
HMTV,bad,72
ISRL,review,72
KROS,bad,72
LIQT,review,72
LUB,review,72
MDWD,bad,72
OBE,bad,72
ONCY,bad,72
PASG,bad,72
PE,review,72
PROF,bad,72
PSTL,bad,72
RELL,bad,72
SLRX,bad,72
SNDL,bad,72
USAK,bad,72
VEL,bad,72
XIN,good,72
ZNTL,bad,72
ADCT,bad,71
ALN,good,71
APT,review,71
BHAT,bad,71
BIOL,bad,71
BLCM,bad,71
CAAS,bad,71
CBAT,bad,71
CRDF,bad,71
DM,good,71
EGY,good,71
EPZM,bad,71
EQ,bad,71
EYEN,bad,71
GTS,good,71
HEPA,bad,71
INMB,bad,71
KRMD,bad,71
LJPC,bad,71
MLSS,review,71
MPB,review,71
MTA,good,71
NBY,good,71
NTIC,review,71
OMN,bad,71
RCON,bad,71
SLQT,bad,71
STKS,bad,71
TPHS,review,71
VRS,good,71
XCUR,bad,71
ABIO,bad,70
AVEO,bad,70
BLPH,bad,70
BMRA,bad,70
BYSI,bad,70
CLXT,bad,70
GASS,bad,70
HBP,good,70
IDI,good,70
JVA,review,70
LPRO,bad,70
LYRA,bad,70
MEI,good,70
MIND,bad,70
MSGN,bad,70
NEWM,bad,70
OTIC,bad,70
OZM,good,70
PAR,good,70
PFIE,bad,70
PLRX,bad,70
PPSI,bad,70
PXS,bad,70
QTNT,bad,70
RBCN,review,70
RVP,bad,70
SEEL,bad,70
SSI,bad,70
STAF,bad,70
STRT,bad,70
SWBI,bad,70
TTO,good,70
UBOH,review,70
URG,bad,70
WRN,bad,70
ALXO,bad,69
ANNX,bad,69
BBGI,bad,69
BDR,good,69
BPRN,bad,69
BWL.A,good,69
CAL,good,69
CRR,bad,69
CVLG,bad,69
CYCN,bad,69
DAIO,review,69
DCTH,bad,69
DGSE,review,69
FGP,bad,69
GOCO,bad,69
HMLP,bad,69
IDEX,bad,69
LLNW,bad,69
LWAY,bad,69
MDRR,review,69
NKTX,bad,69
NRIX,bad,69
PANL,bad,69
RCMT,bad,69
SONN,bad,69
STR,bad,69
SXC,good,69
YTEN,bad,69
ZBB,good,69
ZOM,review,69
ACER,bad,68
AE,bad,68
AOUT,bad,68
AREC,bad,68
BEPC,bad,68
BWMX,bad,68
CLPT,bad,68
DSS,review,68
EFOI,bad,68
ELVT,bad,68
EML,bad,68
EVLO,bad,68
FLUX,bad,68
FTEK,bad,68
GSI,good,68
GV,bad,68
HGG,good,68
HYMC,bad,68
IBEX,bad,68
ISR,review,68
ITRM,bad,68
JCP,review,68
LKCO,bad,68
LL,good,68
MGT,good,68
MLP,good,68
MMV,review,68
MOC,good,68
MTC,bad,68
NNOX,bad,68
NOVN,bad,68
PESI,review,68
PFNX,bad,68
PLBC,review,68
PSTV,bad,68
RXT,bad,68
SREV,bad,68
SRTS,bad,68
TACO,bad,68
TARA,bad,68
TBLT,bad,68
UONE,bad,68
VERX,bad,68
VITL,bad,68
VNTR,bad,68
WYY,bad,68
XENT,bad,68
AE,review,67
ALIM,bad,67
AMS,good,67
AMWL,bad,67
ATRS,bad,67
BBI,good,67
BDR,review,67
BEEM,bad,67
BLIN,bad,67
CFB,bad,67
CKX,good,67
CNET,bad,67
CREG,bad,67
CREX,bad,67
CRSR,bad,67
CRT,review,67
CVV,review,67
DMAC,bad,67
ELMD,bad,67
FDBC,review,67
FLDM,bad,67
FTHM,bad,67
FTK,good,67
FUV,bad,67
GBLI,review,67
GDRX,bad,67
GNCA,bad,67
GOVX,bad,67
GP,bad,67
HTBX,bad,67
HWBK,review,67
INFU,review,67
ITI,good,67
ITIC,review,67
LGHL,bad,67
MAXN,bad,67
MHH,bad,67
MSN,good,67
MYFW,bad,67
OCGN,bad,67
OM,bad,67
OSS,bad,67
PCSB,bad,67
PIP,good,67
PRLD,bad,67
PRPH,bad,67
RNN,good,67
SB,good,67
SOHO,bad,67
SYN,review,67
TACT,bad,67
TAOP,bad,67
UNT,bad,67
UONEK,bad,67
USDP,bad,67
UTZ,bad,67
VERO,bad,67
AVO,bad,66
BCDA,bad,66
BDSX,bad,66
BTBT,bad,66
CAW,good,66
CCCC,bad,66
CHCI,review,66
CPHI,good,66
CURI,bad,66
DIN,good,66
DIT,good,66
EYES,bad,66
FHTX,bad,66
FSR,good,66
FUBO,bad,66
GLDG,bad,66
HYLN,bad,66
ISR,good,66
KOSS,bad,66
LRMR,bad,66
LTRN,bad,66
LUNG,bad,66
MAX,bad,66
MLVF,review,66
NVIV,bad,66
ONCS,bad,66
PIR,bad,66
PLX,good,66
PMVP,bad,66
PWOD,bad,66
QEP,review,66
RAVE,bad,66
REFR,bad,66
REPH,bad,66
RNDB,review,66
SALM,bad,66
SANW,bad,66
SES,bad,66
SIEB,bad,66
SPNE,bad,66
STTK,bad,66
VGZ,bad,66
WISA,bad,66
XTNT,bad,66
ZDGE,bad,66
AAMC,review,65
ACBI,bad,65
ADV,bad,65
AIB,review,65
ALGS,bad,65
APRE,bad,65
ASM,review,65
AWX,good,65
BALY,bad,65
BIVI,bad,65
BPI,bad,65
BRN,good,65
BRS,bad,65
BSBK,review,65
CHMG,bad,65
CODA,bad,65
CPSH,bad,65
DWSN,bad,65
DYNT,review,65
ELOX,bad,65
EVBN,review,65
FFNW,bad,65
FGL,bad,65
FLL,good,65
GNC,bad,65
GVP,good,65
HHS,review,65
I,bad,65
IDN,review,65
IPDN,bad,65
LEI,good,65
MLP,review,65
MRVI,bad,65
NBR,review,65
NNA,good,65
NSEC,review,65
NWFL,bad,65
ONDK,bad,65
OVLY,review,65
PW,good,65
QMM,good,65
REED,bad,65
ROOT,bad,65
SDLP,bad,65
SRNE,bad,65
SSN,good,65
SSY,good,65
THRY,bad,65
TLS,bad,65
VII,good,65
ARKO,bad,64
ASLE,bad,64
ATRI,bad,64
BCAB,bad,64
BNSO,review,64
BSVN,bad,64
CSBR,bad,64
CVU,review,64
DCBO,bad,64
DPW,good,64
EAST,bad,64
ENT,good,64
EPE,good,64
EVK,good,64
FDMT,bad,64
FFBW,review,64
FORD,bad,64
GLSI,bad,64
HPK,bad,64
HTOO,bad,64
IDN,good,64
IHT,good,64
LESL,bad,64
LINK,review,64
MASS,bad,64
MX,good,64
NAVB,review,64
NCS,bad,64
NNA,bad,64
NVFY,review,64
PBM,good,64
PHX,good,64
POWW,bad,64
PRCH,bad,64
PTN,good,64
PUBM,bad,64
QRTEB,review,64
RNGR,bad,64
SEER,bad,64
SMIT,review,64
SMTI,bad,64
SNI,good,64
SRAX,bad,64
SURF,bad,64
TBI,good,64
UTL,good,64
WRAP,bad,64
WVFC,review,64
WYY,good,64
ADK,good,63
ADXS,bad,63
ATXI,bad,63
BOLD,bad,63
CARV,review,63
CBK,review,63
CGEM,bad,63
CLIR,bad,63
CLNN,bad,63
COCP,bad,63
CUO,good,63
CVR,good,63
DNR,review,63
DXYN,review,63
ELTK,review,63
FAT,bad,63
FBRX,bad,63
FSB,bad,63
GV,good,63
INO,good,63
INTZ,bad,63
LEDS,bad,63
LFT,bad,63
LSXMB,review,63
MBII,bad,63
MNTK,bad,63
MRBK,bad,63
MRLN,bad,63
MTBC,bad,63
NBEV,bad,63
NEN,good,63
NTN,review,63
NXTD,bad,63
OPNT,bad,63
PETZ,review,63
PFX,review,63
PRE,bad,63
PW,bad,63
QRHC,bad,63
RSLS,bad,63
RWC,good,63
SALT,bad,63
SGMA,review,63
SKLZ,bad,63
SNMP,bad,63
SPRB,bad,63
TOF,good,63
UUU,good,63
VYNE,bad,63
WINT,bad,63
WTT,good,63
XPL,good,63
ZIXI,bad,63
ZSAN,bad,63
ACU,good,62
ADMS,bad,62
AE,good,62
ALOT,review,62
ALTO,bad,62
APT,good,62
BCTX,bad,62
BDL,good,62
BFLY,bad,62
BHB,good,62
BIOX,bad,62
BRBS,bad,62
BVS,bad,62
BVX,good,62
CLPS,review,62
CMCT,bad,62
CMT,good,62
CTO,good,62
CTV,bad,62
CVM,good,62
CVU,good,62
DSP,bad,62
DSPG,bad,62
DTSS,bad,62
EML,good,62
ENVB,bad,62
EPM,good,62
ESP,good,62
FGBI,bad,62
FLXN,bad,62
FRD,good,62
GBR,bad,62
GBR,good,62
GFED,review,62
GHM,good,62
GSB,good,62
HDY,good,62
HYAC,review,62
IG,good,62
IPI,good,62
ISSC,bad,62
ITOS,bad,62
JVA,good,62
LCI,good,62
LDI,bad,62
LFMD,bad,62
MMV,good,62
MPB,good,62
MRT,bad,62
MSL,good,62
MXC,good,62
NBS,good,62
NBY,review,62
NEPH,review,62
NGS,good,62
ONTF,bad,62
PCC,good,62
PLBY,bad,62
PZG,good,62
RDI,good,62
RVP,good,62
SANA,bad,62
SIF,good,62
SLI,good,62
TANH,bad,62
TCX,good,62
TIK,good,62
TLF,good,62
TRIN,bad,62
UG,good,62
VAPO,bad,62
VBLT,bad,62
VINP,bad,62
VISL,bad,62
VIVE,bad,62
VOR,bad,62
WLB,good,62
WTER,bad,62
XONE,bad,62
ZN,good,62
ACVA,bad,61
AEVA,bad,61
AFCG,bad,61
ANV,good,61
ASTC,bad,61
BNTC,bad,61
BTN,good,61
CATC,bad,61
CAW,review,61
CHPT,bad,61
CLSN,bad,61
CRCT,bad,61
CUR,good,61
CWBR,bad,61
DFFN,bad,61
DSGN,bad,61
DXR,good,61
EPIX,bad,61
FPAY,bad,61
FXNC,review,61
GOV,bad,61
GROY,bad,61
HARP,bad,61
HYFM,bad,61
IEC,review,61
LAZR,bad,61
LGL,good,61
LGVN,bad,61
LTS,good,61
LXU,good,61
MDJH,review,61
MGTA,bad,61
NGM,bad,61
NVVE,bad,61
ONP,good,61
OTRK,bad,61
OUST,bad,61
PDEX,review,61
REPX,bad,61
RVPH,bad,61
SHYF,bad,61
SLI,bad,61
SNCY,bad,61
SSKN,review,61
STRM,review,61
STRS,bad,61
SVA,good,61
TBIO,bad,61
TDUP,bad,61
TELL,bad,61
TGC,review,61
WRN,review,61
AYRO,bad,60
BETR,bad,60
BMBL,bad,60
BMEA,bad,60
BMJ,good,60
BSQR,review,60
CLRO,review,60
CLW,good,60
CTLP,bad,60
DLA,good,60
EGY,review,60
EVGN,bad,60
FAMI,bad,60
FOA,bad,60
FRST,bad,60
FTCI,bad,60
FVE,good,60
GCBC,review,60
INM,bad,60
INVZ,bad,60
ITP,good,60
KRT,bad,60
MOGO,bad,60
NOTV,bad,60
PCX,good,60
RDCM,review,60
SHLS,bad,60
SPN,review,60
STCN,good,60
SWIM,bad,60
TGEN,review,60
TMCI,bad,60
ULCC,bad,60
URG,review,60
UROY,bad,60
ZIOP,bad,60
ZKIN,bad,60
AEY,review,59
AGL,bad,59
BOLT,bad,59
BYRN,bad,59
CBTX,bad,59
CLVS,bad,59
DLPN,bad,59
DOGZ,bad,59
DYAI,bad,59
EBMT,review,59
ENLV,bad,59
FLL,review,59
FRD,bad,59
FSBC,bad,59
FVE,bad,59
GAU,bad,59
GLTO,bad,59
HNST,bad,59
HQI,bad,59
ID,good,59
KMPH,bad,59
LEAF,bad,59
LGO,bad,59
LOAN,bad,59
MDR,review,59
MLSS,bad,59
MOTS,bad,59
NAOV,bad,59
NAVB,bad,59
NCSM,bad,59
NPCE,bad,59
NRBO,bad,59
NRXP,bad,59
NSP,good,59
NTP,review,59
PSFE,bad,59
QLGN,bad,59
RETO,bad,59
SELF,review,59
SESN,bad,59
SKIN,bad,59
SMWB,bad,59
SNFCA,bad,59
SPKE,bad,59
SVBI,review,59
TYME,bad,59
VRM,bad,59
VTSI,bad,59
VVOS,bad,59
WNW,bad,59
ZIP,bad,59
ACCD,bad,58
AOMR,bad,58
ATAI,bad,58
ATER,bad,58
AXAS,bad,58
AZ,good,58
BARK,bad,58
BKTI,review,58
BRSP,bad,58
COHN,review,58
CSSE,bad,58
DIBS,bad,58
EDSA,bad,58
GAN,bad,58
GANX,bad,58
GGE,review,58
GHRS,bad,58
GTBP,bad,58
HITI,bad,58
HOWL,bad,58
INDI,bad,58
IPSC,bad,58
IRIX,bad,58
JANX,bad,58
JBI,bad,58
JONE,bad,58
KULR,bad,58
LYEL,bad,58
MAPS,bad,58
MDCA,bad,58
MNSB,bad,58
MYPS,bad,58
NAUT,bad,58
NUWE,bad,58
OZM,review,58
PALI,bad,58
PBFS,bad,58
PTI,bad,58
QSI,bad,58
RRBI,bad,58
SBEV,bad,58
SKIL,bad,58
SQBG,bad,58
STI,review,58
TALK,bad,58
TIK,review,58
TIL,bad,58
TLGT,bad,58
VGZ,review,58
VHC,good,58
ABOS,bad,57
ABSI,bad,57
AIM,good,57
ALIT,bad,57
ALZN,bad,57
APTX,bad,57
BIMI,bad,57
BLFY,bad,57
BLND,bad,57
CRBU,bad,57
CTKB,bad,57
CURV,bad,57
CVRX,bad,57
DNUT,bad,57
EBON,bad,57
EJH,bad,57
ELDN,bad,57
ENSC,bad,57
EVGO,bad,57
GAMB,bad,57
GMO,review,57
HEK,good,57
HLLY,bad,57
HOFV,bad,57
INDO,bad,57
INUV,review,57
ISIG,review,57
KERN,bad,57
KLTR,bad,57
LAW,bad,57
ME,good,57
MNI,review,57
MNPR,bad,57
MOC,review,57
NABL,bad,57
NKLA,bad,57
NMG,bad,57
OLB,bad,57
OPFI,bad,57
ORGN,bad,57
ORGS,bad,57
QUBT,bad,57
REE,bad,57
RFIL,review,57
RLYB,bad,57
SGHT,bad,57
SI,bad,57
SLGL,review,57
STEM,bad,57
TFFP,bad,57
UP,bad,57
VCNX,bad,57
VTEX,bad,57
XBIO,bad,57
XL,bad,57
XON,bad,57
XPOF,bad,57
ZVIA,bad,57
ADN,bad,56
AEGN,bad,56
AFBI,review,56
AGC,review,56
AIRI,bad,56
AMRB,review,56
BCEL,bad,56
COOK,bad,56
CTIB,review,56
DDD,good,56
DPRO,bad,56
EPSN,bad,56
ETD,bad,56
EWCZ,bad,56
GGR,good,56
HIPO,bad,56
HUMA,bad,56
IIN,bad,56
IMRX,bad,56
IRIX,review,56
KIN,bad,56
KPLT,bad,56
LIDR,bad,56
MKTW,bad,56
MLNK,bad,56
MNTS,bad,56
MODV,bad,56
MVST,bad,56
MXCT,bad,56
NBSE,bad,56
NECB,bad,56
NMTC,bad,56
OPK,good,56
OWLT,bad,56
PSHG,bad,56
QIPT,bad,56
RANI,bad,56
RESN,bad,56
RFIL,bad,56
RSKD,bad,56
RST,good,56
RSVR,bad,56
RUBY,bad,56
RXST,bad,56
SLGG,bad,56
SOPH,bad,56
SPIR,bad,56
SQFT,bad,56
SRRA,bad,56
TNYA,bad,56
UGRO,bad,56
WFCF,review,56
WIFI,bad,56
WKSP,bad,56
XBIO,review,56
AGFY,bad,55
AGMH,review,55
ARQQ,bad,55
BKSY,bad,55
BROG,review,55
BTCS,bad,55
BWMN,bad,55
CELU,bad,55
CJJD,bad,55
DH,bad,55
EBMT,bad,55
ENVX,bad,55
EVOL,review,55
GEG,review,55
GLOW,review,55
GTE,review,55
IKT,bad,55
ILPT,bad,55
IMCC,bad,55
IMTE,bad,55
INCR,bad,55
JSPR,bad,55
JZXN,bad,55
LOAN,review,55
LSF,bad,55
LWLG,bad,55
MOSY,bad,55
NNA.U,good,55
NODK,review,55
NRDY,bad,55
OPAD,bad,55
PBBK,review,55
PSTX,bad,55
PTE,bad,55
RAD,bad,55
RAD,review,55
RDW,bad,55
RNET,bad,55
SELF,bad,55
SGA,bad,55
SNFCA,review,55
TCBS,review,55
XOS,bad,55
AAMC,bad,54
AAN,good,54
AIP,bad,54
AMPL,bad,54
ANX,good,54
ARTL,bad,54
BATL,bad,54
BKKT,bad,54
BKYI,bad,54
BRLT,bad,54
CCSI,bad,54
CION,bad,54
CLBS,bad,54
CLEU,bad,54
CLRO,bad,54
COFS,bad,54
CTHR,bad,54
DBGI,bad,54
DMTK,bad,54
DSS,good,54
EDTK,review,54
FBRT,bad,54
FSP,good,54
FWRG,bad,54
GCBC,bad,54
GIG,review,54
GLG,good,54
GMLP,bad,54
GREE,bad,54
GRZ,good,54
GSB,review,54
GWH,bad,54
HBP,bad,54
HT,good,54
IEC,good,54
INUV,good,54
ITP,review,54
LSEA,bad,54
LVO,bad,54
MOXC,review,54
NEOS,bad,54
NFC,good,54
NFGC,bad,54
NODK,bad,54
OLPX,bad,54
ONCT,bad,54
PICO,bad,54
PTLO,bad,54
PVAC,bad,54
RBOT,bad,54
RDCM,bad,54
RENT,bad,54
RNWK,bad,54
RWAY,bad,54
RWC,review,54
SCPL,bad,54
SG,bad,54
SGML,bad,54
TAT,review,54
VATE,bad,54
VERY,review,54
VLN,bad,54
VMAR,bad,54
VTYX,bad,54
WOLF,bad,54
WORX,bad,54
ACR,bad,53
AEI,bad,53
AGRI,bad,53
AHP,bad,53
AIRS,bad,53
AMST,bad,53
ARBE,bad,53
ASTC,review,53
ASTL,bad,53
ATXS,bad,53
AURA,bad,53
AUUD,bad,53
BIRD,bad,53
BLZE,bad,53
CERC,bad,53
CINT,bad,53
CLST,review,53
CMPX,bad,53
CMTG,bad,53
CXDO,bad,53
DCGO,bad,53
DF,bad,53
DPW,bad,53
EDRY,review,53
EXFY,bad,53
FBSS,review,53
FCUV,bad,53
GAME,bad,53
GTEC,bad,53
HYRE,bad,53
IEA,bad,53
KGN,good,53
KND,bad,53
MEET,bad,53
MIGI,bad,53
NRDS,bad,53
NSPR,review,53
ONL,bad,53
OTEL,review,53
PDEX,bad,53
PHGE,bad,53
PME,review,53
PUB,bad,53
PYXS,bad,53
RIBT,bad,53
RMBI,bad,53
SBBP,bad,53
SEVN,bad,53
SLNH,bad,53
SMID,bad,53
SONA,bad,53
STRS,review,53
SURG,bad,53
SYTA,bad,53
TCBX,bad,53
TKNO,bad,53
TNAV,bad,53
TRDA,bad,53
TSAT,bad,53
UDMY,bad,53
VNRX,review,53
WBX,bad,53
WEAV,bad,53
WLB,bad,53
YRCW,bad,53
ALNA,bad,52
ALOT,bad,52
ALR,bad,52
ARAV,bad,52
AVTX,bad,52
AXLA,bad,52
BBAI,bad,52
BDGE,bad,52
BOCH,bad,52
CATB,bad,52
CGI,bad,52
CMCT,review,52
DRMA,bad,52
EVTL,bad,52
FGBI,review,52
GRNQ,review,52
ICMB,bad,52
IDXG,bad,52
IMPP,bad,52
ISSC,review,52
LIQT,bad,52
LUCD,bad,52
MSGM,bad,52
NLTX,bad,52
PRSO,bad,52
REFI,bad,52
RHE,bad,52
SANG,review,52
SIDU,bad,52
SLDP,bad,52
SMLR,bad,52
SOPA,bad,52
SPU,good,52
SSKN,bad,52
SSNT,review,52
TCDA,bad,52
TLRD,bad,52
TRX,bad,52
USCB,bad,52
VS,bad,52
ZDGE,review,52
AGE,bad,51
ALLR,bad,51
AUID,bad,51
BKYI,review,51
BPMP,bad,51
BZFD,bad,51
CGTX,bad,51
CLIR,review,51
CRD.B,review,51
CYT,bad,51
DDC,bad,51
DNA,good,51
DOUG,bad,51
FRAN,bad,51
HRG,bad,51
HUGE,bad,51
HYPR,bad,51
KFS,bad,51
KSCP,bad,51
LEDS,review,51
LITM,bad,51
NETE,bad,51
NLSP,bad,51
NOVA,bad,51
OBLN,bad,51
OESX,review,51
PIH,review,51
QRHC,review,51
RADA,bad,51
RMED,bad,51
SCU,bad,51
SERA,bad,51
TANH,review,51
TCFC,review,51
TOI,bad,51
TPLM,review,51
TPST,bad,51
TRT,good,51
XSPA,bad,51
AIHS,review,50
ALSK,bad,50
AREB,bad,50
AXN,good,50
BMR,bad,50
BOC,bad,50
BRCC,bad,50
BRD,good,50
BRDG,bad,50
BSTC,bad,50
CHRA,bad,50
CISO,bad,50
CNEY,bad,50
CSBR,review,50
EAC,review,50
ENG,review,50
FREE,bad,50
GHSI,bad,50
GOEV,bad,50
HCTI,bad,50
HK,review,50
IGC.U,good,50
IHC,review,50
IMMX,bad,50
LVLU,bad,50
LYL,review,50
MDLY,bad,50
MNK,review,50
MOBL,bad,50
MON,review,50
MSL,bad,50
MYNZ,bad,50
NM,review,50
NRGV,bad,50
NSTS,review,50
ODT,bad,50
PED,review,50
PEIX,bad,50
REAX,bad,50
SCU,good,50
SKYX,bad,50
SNSE,bad,50
SNT,good,50
SWKH,bad,50
TCRX,bad,50
USIO,bad,50
VINC,bad,50
BBUC,bad,49
BRT,review,49
BXRX,bad,49
CEMI,bad,49
CENN,bad,49
CHMG,review,49
CNET,good,49
CPSH,review,49
CTHR,review,49
CTV,review,49
CXDC,review,49
CYRN,review,49
DGSE,good,49
DSX,review,49
DWSN,review,49
ENG,bad,49
EZGO,bad,49
FTSI,bad,49
GLG,bad,49
GNUS,bad,49
GRTX,bad,49
HBP,review,49
HNGR,bad,49
IHC,bad,49
INAB,bad,49
IVR,good,49
MDV,bad,49
NES,review,49
NWFL,review,49
ORN,good,49
OVLY,bad,49
PDLI,bad,49
PTPI,bad,49
RNAZ,bad,49
RZLT,bad,49
SGOC,review,49
SLNG,review,49
SST,bad,49
TIVC,bad,49
TRXC,bad,49
WTRH,bad,49
ZCMD,review,49
BEBE,review,48
BFRI,bad,48
BREW,bad,48
CAK,good,48
CARV,bad,48
CHCI,bad,48
CINR,review,48
CRKN,bad,48
DC,bad,48
DNMR,bad,48
DTST,bad,48
EMBC,bad,48
ENTX,review,48
FATBB,review,48
FEAM,bad,48
FEMY,bad,48
FRGE,bad,48
GNS,bad,48
GOV,good,48
GPAC,review,48
HUSA,good,48
IKNX,review,48
INWK,bad,48
KOSS,review,48
LAB,bad,48
LBC,good,48
LEXX,bad,48
MGEN,bad,48
NCSM,review,48
NHLD,review,48
NUTX,bad,48
OBCI,review,48
OMP,bad,48
PLAG,bad,48
PRFX,bad,48
RAVE,review,48
REFR,review,48
SBFM,bad,48
SIEB,review,48
SLS,good,48
SNI,bad,48
SOFO,review,48
SPRC,bad,48
TAT,good,48
THMO,bad,48
TWO,good,48
UUU,bad,48
VOC,review,48
XTNT,review,48
AIHS,bad,47
ARMP,review,47
ASFI,review,47
ASNS,bad,47
BBLG,bad,47
BLIN,review,47
BRN,bad,47
CDOR,review,47
CMT,review,47
COSM,bad,47
CPS,good,47
CRD.A,review,47
CREG,review,47
CVV,bad,47
DDD,review,47
DRCT,bad,47
EDBL,bad,47
ELBM,bad,47
EVEX,bad,47
FBM,bad,47
FELP,review,47
FPAY,review,47
FURY,review,47
GBLI,bad,47
GMBL,bad,47
HGSH,review,47
HLTH,bad,47
HWBK,bad,47
ITIC,bad,47
JMSB,bad,47
LTRPB,review,47
MG,good,47
NTRP,bad,47
NVCT,bad,47
PCSA,bad,47
PEPG,bad,47
PES,bad,47
PLX,review,47
QEP,good,47
RVI,bad,47
SATL,bad,47
SGU,review,47
SJ,review,47
SKYH,bad,47
TACT,review,47
VIRX,bad,47
ACXP,bad,46
AOI,bad,46
AREN,bad,46
AVCO,bad,46
BFI,bad,46
BKEP,bad,46
CCLP,bad,46
CCRD,bad,46
CGC,good,46
CJJD,review,46
CLD,good,46
CPLG,bad,46
CSG,good,46
EFOI,review,46
ELTK,bad,46
ENTX,bad,46
EVFM,bad,46
EVI,good,46
FORD,review,46
FTEK,review,46
GV,review,46
HRG,good,46
IFMI,review,46
INTT,review,46
ISNS,review,46
KAVL,bad,46
KOR,good,46
KPRX,bad,46
LCA,review,46
LFG,good,46
LIXT,bad,46
LNSR,bad,46
LRFC,review,46
LTS,bad,46
ME,bad,46
MJCO,review,46
MKFG,bad,46
MSBF,review,46
NISN,bad,46
NVFY,bad,46
NVNO,bad,46
OGEN,review,46
PESI,bad,46
PGY,bad,46
PLBC,bad,46
QHC,bad,46
REVB,bad,46
SCWO,bad,46
SOHO,review,46
SPI,good,46
STRM,bad,46
TCRT,bad,46
TEU,good,46
TTPH,bad,46
UNCY,bad,46
USWS,bad,46
VLCN,bad,46
WAFU,review,46
XPON,bad,46
ABVC,bad,45
ADK,review,45
ALJJ,review,45
APM,bad,45
ATIF,review,45
BAFN,review,45
BBGI,review,45
BCTF,review,45
BMTX,bad,45
BPI,good,45
BTMD,bad,45
BTOG,bad,45
CATO,good,45
CCLP,review,45
CCRC,review,45
CIX,bad,45
COHN,bad,45
DAIO,bad,45
EARS,bad,45
EHAB,bad,45
ELEV,bad,45
ELGX,bad,45
FDEF,bad,45
FSI,bad,45
GBNY,review,45
GETY,bad,45
GGR,bad,45
GMDA,bad,45
GRIF,review,45
GROV,bad,45
GWGH,review,45
