ticker,year_files,rows,split_non1_rows,div_non1_rows,adj_non1_rows,activation_profile
TBCP,3,518,0,0,0,neutral_control
TBE,2,289,0,0,0,neutral_control
TBH,9,1895,0,0,0,neutral_control
TBHC,2,153,0,0,0,neutral_control
TBI,20,4582,0,0,0,neutral_control
TBL,7,1687,0,0,0,neutral_control
TBLA,6,1176,0,0,0,neutral_control
TBLD,6,1157,0,0,0,neutral_control
TBMC,4,520,0,0,0,neutral_control
TBN,3,424,0,0,0,neutral_control
TBPH,13,2958,0,0,0,neutral_control
TBRA,2,378,0,0,0,neutral_control
TBRG,5,703,0,0,0,neutral_control
TBSA,3,287,0,0,0,neutral_control
TBV,7,1582,0,0,0,neutral_control
TC,19,3872,0,0,0,neutral_control
TCAC,2,266,0,0,0,neutral_control
TCAP,12,2886,0,0,0,neutral_control
TCB,13,3107,0,0,0,neutral_control
TCBI,22,5327,0,0,0,neutral_control
TCBK,22,5327,0,0,0,neutral_control
TCBX,6,1084,0,0,0,neutral_control
TCC,6,1267,0,0,0,neutral_control
TCDA,6,1150,0,0,0,neutral_control
TCF,6,1145,0,0,0,neutral_control
TCGL,2,74,0,0,0,neutral_control
TCH,2,284,0,0,0,neutral_control
TCI,22,4757,0,0,0,neutral_control
TCJH,2,380,0,0,0,neutral_control
TCL,6,1339,0,0,0,neutral_control
TCM,5,1029,0,0,0,neutral_control
TCMD,11,2415,0,0,0,neutral_control
TCN,8,1489,0,0,0,neutral_control
TCO,16,4025,0,0,0,neutral_control
TCOA,4,364,0,0,0,neutral_control
TCP,13,2632,0,0,0,neutral_control
TCPI,3,608,0,0,0,neutral_control
TCR,1,62,0,0,0,neutral_control
TCRD,11,2588,0,0,0,neutral_control
TCRR,5,1081,0,0,0,neutral_control
TCRX,11,2035,0,0,0,neutral_control
TCT,2,314,0,0,0,neutral_control
TCVA,3,435,0,0,0,neutral_control
TCW,3,478,0,0,0,neutral_control
TCW.U,3,236,0,0,0,neutral_control
TD,22,5327,0,0,0,neutral_control
TDAC,6,748,0,0,0,neutral_control
TDAY,2,74,0,0,0,neutral_control
TDC,20,4637,0,0,0,neutral_control
TDF,22,5327,0,0,0,neutral_control
TDG,21,5026,0,0,0,neutral_control
TDIC,2,157,0,0,0,neutral_control
TDK,5,1085,0,0,0,neutral_control
TDOC,12,2686,0,0,0,neutral_control
TDS,22,5327,0,0,0,neutral_control
TDS.S,8,1686,0,0,0,neutral_control
TDUP,6,1242,0,0,0,neutral_control
TDW,22,5327,0,0,0,neutral_control
TDWD,2,42,0,0,0,neutral_control
TDY,22,5327,0,0,0,neutral_control
TE,14,3149,0,0,0,neutral_control
TEA,2,359,0,0,0,neutral_control
TEAD,2,186,0,0,0,neutral_control
TEAF,7,1666,0,0,0,neutral_control
TEAM,18,4068,0,0,0,neutral_control
TECD,16,3899,0,0,0,neutral_control
TECH,22,5327,0,0,0,neutral_control
TECK,11,2325,0,0,0,neutral_control
TECX,3,428,0,0,0,neutral_control
TEF,22,5294,0,0,0,neutral_control
TEG,9,2103,0,0,0,neutral_control
TEI,22,5327,0,0,0,neutral_control
TEK,6,1071,0,0,0,neutral_control
TEKK,3,436,0,0,0,neutral_control
TEL,20,4700,0,0,0,neutral_control
TELA,8,1587,0,0,0,neutral_control
TELL,8,1927,0,0,0,neutral_control
TELO,3,519,0,0,0,neutral_control
TEM,5,828,0,0,0,neutral_control
TENB,9,1913,0,0,0,neutral_control
TENK,3,223,0,0,0,neutral_control
TEO,22,5327,0,0,0,neutral_control
TEP,6,1293,0,0,0,neutral_control
TER,22,5327,0,0,0,neutral_control
TERN,7,1500,0,0,0,neutral_control
TERP,7,1520,0,0,0,neutral_control
TESO,11,2698,0,0,0,neutral_control
TESS,19,4659,0,0,0,neutral_control
TETC,3,378,0,0,0,neutral_control
TETE,4,605,0,0,0,neutral_control
TEVA,22,5327,0,0,0,neutral_control
TEX,22,5327,0,0,0,neutral_control
TF,9,2137,0,0,0,neutral_control
TFC,15,3264,0,0,0,neutral_control
TFCF,1,1,0,0,0,neutral_control
TFCFA,1,1,0,0,0,neutral_control
TFG,6,971,0,0,0,neutral_control
TFII,7,1523,0,0,0,neutral_control
TFIN,10,1548,0,0,0,neutral_control
TFPM,5,882,0,0,0,neutral_control
TFR,4,986,0,0,0,neutral_control
TFS,1,110,0,0,0,neutral_control
TFSL,20,4749,0,0,0,neutral_control
TFX,22,5327,0,0,0,neutral_control
TGA,18,4477,0,0,0,neutral_control
TGAA,3,420,0,0,0,neutral_control
TGAN,4,620,0,0,0,neutral_control
TGB,22,5327,0,0,0,neutral_control
TGC,17,4060,0,0,0,neutral_control
TGD,9,1608,0,0,0,neutral_control
TGE,16,3113,0,0,0,neutral_control
TGEN,19,3686,0,0,0,neutral_control
TGH,18,4134,0,0,0,neutral_control
TGHL,2,131,0,0,0,neutral_control
TGI,21,5172,0,0,0,neutral_control
TGLS,14,3018,0,0,0,neutral_control
TGNA,12,2688,0,0,0,neutral_control
TGP,18,4203,0,0,0,neutral_control
TGS,22,5323,0,0,0,neutral_control
TGT,22,5327,0,0,0,neutral_control
TGTX,14,3212,0,0,0,neutral_control
TGVC,4,288,0,0,0,neutral_control
TGX,9,2222,0,0,0,neutral_control
TGY,3,353,0,0,0,neutral_control
TGY.U,3,135,0,0,0,neutral_control
TH,8,1753,0,0,0,neutral_control
THAC,3,209,0,0,0,neutral_control
THBR,3,359,0,0,0,neutral_control
THC,22,5327,0,0,0,neutral_control
THCA,4,706,0,0,0,neutral_control
THCB,3,530,0,0,0,neutral_control
THCP,4,551,0,0,0,neutral_control
THE,3,634,0,0,0,neutral_control
THG,22,5096,0,0,0,neutral_control
THH,2,131,0,0,0,neutral_control
THI,9,2197,0,0,0,neutral_control
THM,21,4823,0,0,0,neutral_control
THMA,1,159,0,0,0,neutral_control
THO,22,5327,0,0,0,neutral_control
THOR,14,2993,0,0,0,neutral_control
THQ,13,2919,0,0,0,neutral_control
THR,16,3731,0,0,0,neutral_control
THRD,14,2456,0,0,0,neutral_control
THRM,19,3996,0,0,0,neutral_control
THRN,3,518,0,0,0,neutral_control
THRX,16,3361,0,0,0,neutral_control
THRY,7,1363,0,0,0,neutral_control
THS,22,5188,0,0,0,neutral_control
THST,11,1516,0,0,0,neutral_control
THW,12,2689,0,0,0,neutral_control
THX,3,610,0,0,0,neutral_control
TI,15,3650,0,0,0,neutral_control
TI.A,15,3650,0,0,0,neutral_control
TIBR,3,326,0,0,0,neutral_control
TIC,2,264,0,0,0,neutral_control
TICC,14,3328,0,0,0,neutral_control
TIE,9,2017,0,0,0,neutral_control
TIER,15,2572,0,0,0,neutral_control
TIF,17,4031,0,0,0,neutral_control
TIG,7,1068,0,0,0,neutral_control
TIGO,8,1799,0,0,0,neutral_control
TIGR,16,3564,0,0,0,neutral_control
TII,6,754,0,0,0,neutral_control
TII.A,3,548,0,0,0,neutral_control
TIK,15,2748,0,0,0,neutral_control
TIL.U,3,185,0,0,0,neutral_control
TILE,14,3302,0,0,0,neutral_control
TIME,10,1898,0,0,0,neutral_control
TIN,8,1791,0,0,0,neutral_control
TINV,2,460,0,0,0,neutral_control
TINY,19,4165,0,0,0,neutral_control
TIO,1,181,0,0,0,neutral_control
TIOA,3,356,0,0,0,neutral_control
TIS,15,3265,0,0,0,neutral_control
TISA,15,3485,0,0,0,neutral_control
TITN,20,4590,0,0,0,neutral_control
TIV,8,1883,0,0,0,neutral_control
TIXT,5,1192,0,0,0,neutral_control
TJGC,2,59,0,0,0,neutral_control
TJX,22,5327,0,0,0,neutral_control
TKA,3,593,0,0,0,neutral_control
TKAT,7,1532,0,0,0,neutral_control
TKC,22,5326,0,0,0,neutral_control
TKF,13,3266,0,0,0,neutral_control
TKG,5,1152,0,0,0,neutral_control
TKKS,3,251,0,0,0,neutral_control
TKNO,6,1179,0,0,0,neutral_control
TKO,9,1849,0,0,0,neutral_control
TKP,5,870,0,0,0,neutral_control
TKP.U,2,92,0,0,0,neutral_control
TKR,22,5327,0,0,0,neutral_control
TKS,6,1442,0,0,0,neutral_control
TLB,8,1912,0,0,0,neutral_control
TLD,2,325,0,0,0,neutral_control
TLGY,3,387,0,0,0,neutral_control
TLI,16,4001,0,0,0,neutral_control
TLIH,2,168,0,0,0,neutral_control
TLK,22,5327,0,0,0,neutral_control
TLLP,7,1580,0,0,0,neutral_control
TLM,11,2604,0,0,0,neutral_control
TLMD,3,359,0,0,0,neutral_control
TLN,6,908,0,0,0,neutral_control
TLNC,2,79,0,0,0,neutral_control
TLOG,9,849,0,0,0,neutral_control
TLP,15,3462,0,0,0,neutral_control
TLPH,3,540,0,0,0,neutral_control
TLRA,4,631,0,0,0,neutral_control
TLS,10,1906,0,0,0,neutral_control
TLSA,9,1788,0,0,0,neutral_control
TLSI,4,644,0,0,0,neutral_control
TLX,9,1373,0,0,0,neutral_control
TM,22,5327,0,0,0,neutral_control
TMA,4,989,0,0,0,neutral_control
TMAC,2,301,0,0,0,neutral_control
TMB,7,1448,0,0,0,neutral_control
TMC,6,1126,0,0,0,neutral_control
TMCI,6,1223,0,0,0,neutral_control
TMCX,2,328,0,0,0,neutral_control
TMDE,2,221,0,0,0,neutral_control
TMDI,6,1182,0,0,0,neutral_control
TMDX,8,1719,0,0,0,neutral_control
TMG,2,421,0,0,0,neutral_control
TMH,11,2042,0,0,0,neutral_control
TMHC,14,3247,0,0,0,neutral_control
TMI,5,834,0,0,0,neutral_control
TMI.U,3,153,0,0,0,neutral_control
TMK,15,3675,0,0,0,neutral_control
TMKRW,3,538,0,0,0,neutral_control
TMM,8,1862,0,0,0,neutral_control
TMO,22,5327,0,0,0,neutral_control
TMP,22,5326,0,0,0,neutral_control
TMPM,3,338,0,0,0,neutral_control
TMPO,2,265,0,0,0,neutral_control
TMQ,11,2386,0,0,0,neutral_control
TMR,6,1350,0,0,0,neutral_control
TMS,9,1910,0,0,0,neutral_control
TMSR,3,445,0,0,0,neutral_control
TMTC,2,231,0,0,0,neutral_control
TMTS,2,249,0,0,0,neutral_control
TMUS,14,3232,0,0,0,neutral_control
TMUSI,2,147,0,0,0,neutral_control
TMUSL,2,147,0,0,0,neutral_control
TMUSZ,2,147,0,0,0,neutral_control
TMX,11,2291,0,0,0,neutral_control
TMY,4,931,0,0,0,neutral_control
TNAV,12,2709,0,0,0,neutral_control
TNB,8,1857,0,0,0,neutral_control
TNC,22,5327,0,0,0,neutral_control
TNDM,20,4167,0,0,0,neutral_control
TNE,8,1827,0,0,0,neutral_control
TNET,13,3004,0,0,0,neutral_control
TNF,3,260,0,0,0,neutral_control
TNF.U,3,148,0,0,0,neutral_control
TNGO,7,1416,0,0,0,neutral_control
TNGX,6,1147,0,0,0,neutral_control
TNH,14,3333,0,0,0,neutral_control
TNK,20,4585,0,0,0,neutral_control
TNL,12,2747,0,0,0,neutral_control
TNM,2,363,0,0,0,neutral_control
TNM.B,2,123,0,0,0,neutral_control
TNMG,3,311,0,0,0,neutral_control
TNS,9,2045,0,0,0,neutral_control
TNT,4,570,0,0,0,neutral_control
TNTR,2,259,0,0,0,neutral_control
TNYA,6,1155,0,0,0,neutral_control
TOA,3,725,0,0,0,neutral_control
TOAC,2,185,0,0,0,neutral_control
TOC,4,827,0,0,0,neutral_control
TOD,7,1520,0,0,0,neutral_control
TOF,12,2635,0,0,0,neutral_control
TOH,3,483,0,0,0,neutral_control
TOH.U,3,280,0,0,0,neutral_control
TOI,10,1794,0,0,0,neutral_control
TOL,22,5327,0,0,0,neutral_control
TOM,2,341,0,0,0,neutral_control
TOMZ,7,1362,0,0,0,neutral_control
TONX,2,129,0,0,0,neutral_control
TOON,4,677,0,0,0,neutral_control
TOP,5,933,0,0,0,neutral_control
TOPP,5,982,0,0,0,neutral_control
TOPW,1,37,0,0,0,neutral_control
TORM,20,3600,0,0,0,neutral_control
TOROV,2,5,0,0,0,neutral_control
TOST,6,1118,0,0,0,neutral_control
TOT,19,4266,0,0,0,neutral_control
TOTA,3,259,0,0,0,neutral_control
TOWN,20,4631,0,0,0,neutral_control
TOWR,10,2253,0,0,0,neutral_control
TOY,1,139,0,0,0,neutral_control
TOYO,3,421,0,0,0,neutral_control
TP,2,484,0,0,0,neutral_control
TPB,11,2469,0,0,0,neutral_control
TPBA,3,194,0,0,0,neutral_control
TPC,22,4867,0,0,0,neutral_control
TPG,5,1039,0,0,0,neutral_control
TPGE,2,183,0,0,0,neutral_control
TPGH,3,379,0,0,0,neutral_control
TPGI,9,2251,0,0,0,neutral_control
TPGS,1,148,0,0,0,neutral_control
TPGXL,3,503,0,0,0,neutral_control
TPGY,3,467,0,0,0,neutral_control
TPH,14,3294,0,0,0,neutral_control
TPHS,12,2535,0,0,0,neutral_control
TPI,9,1899,0,0,0,neutral_control
TPIC,10,2281,0,0,0,neutral_control
TPIV,3,489,0,0,0,neutral_control
TPL,22,5323,0,0,0,neutral_control
TPLM,8,1606,0,0,0,neutral_control
TPNL,2,178,0,0,0,neutral_control
TPP,5,1213,0,0,0,neutral_control
TPR,11,2238,0,0,0,neutral_control
TPRE,9,1897,0,0,0,neutral_control
TPTX,8,1584,0,0,0,neutral_control
TPX,21,5063,0,0,0,neutral_control
TPZ,18,4177,0,0,0,neutral_control
TQ,5,954,0,0,0,neutral_control
TR,22,5327,0,0,0,neutral_control
TRA,6,1330,0,0,0,neutral_control
TRAQ,3,269,0,0,0,neutral_control
TRB,3,748,0,0,0,neutral_control
TRCA,7,1380,0,0,0,neutral_control
TRCB,7,1578,0,0,0,neutral_control
TRCO,6,1204,0,0,0,neutral_control
TRDA,6,1091,0,0,0,neutral_control
TRE,7,1532,0,0,0,neutral_control
TREB,3,372,0,0,0,neutral_control
TREC,9,2020,0,0,0,neutral_control
TREX,18,4095,0,0,0,neutral_control
TRF,11,2742,0,0,0,neutral_control
TRGP,17,3834,0,0,0,neutral_control
TRH,8,1806,0,0,0,neutral_control
TRHC,8,1786,0,0,0,neutral_control
TRI,22,5143,0,0,0,neutral_control
TRIL,10,1821,0,0,0,neutral_control
TRINI,3,408,0,0,0,neutral_control
TRINZ,3,485,0,0,0,neutral_control
TRIP,16,3571,0,0,0,neutral_control
TRIS,9,1404,0,0,0,neutral_control
TRIT,8,1382,0,0,0,neutral_control
TRK,15,3702,0,0,0,neutral_control
TRLA,5,605,0,0,0,neutral_control
TRMB,22,5327,0,0,0,neutral_control
TRMD,18,3871,0,0,0,neutral_control
TRMK,22,5327,0,0,0,neutral_control
TRML,3,506,0,0,0,neutral_control
TRMR,9,1714,0,0,0,neutral_control
TRN,22,5327,0,0,0,neutral_control
TRNC,3,582,0,0,0,neutral_control
TRNE,2,353,0,0,0,neutral_control
TRNO,17,4042,0,0,0,neutral_control
TRNS,22,4889,0,0,0,neutral_control
TRO,2,313,0,0,0,neutral_control
TRON,6,523,0,0,0,neutral_control
TROO,6,1079,0,0,0,neutral_control
TROV,9,1998,0,0,0,neutral_control
TROW,22,5327,0,0,0,neutral_control
TROX,15,3449,0,0,0,neutral_control
TRP,22,5327,0,0,0,neutral_control
TRQ,11,2607,0,0,0,neutral_control
TRR,13,3135,0,0,0,neutral_control
TRS,20,4730,0,0,0,neutral_control
TRSG,3,452,0,0,0,neutral_control
TRTL,7,823,0,0,0,neutral_control
TRTN,8,1815,0,0,0,neutral_control
TRU,21,4718,0,0,0,neutral_control
TRUE,20,4336,0,0,0,neutral_control
TRUP,13,2926,0,0,0,neutral_control
TRV,20,4787,0,0,0,neutral_control
TRVI,8,1716,0,0,0,neutral_control
TRW,11,2609,0,0,0,neutral_control
TRWH,2,408,0,0,0,neutral_control
TRX.B,3,629,0,0,0,neutral_control
TRXC,8,1734,0,0,0,neutral_control
TRY,4,942,0,0,0,neutral_control
TRY.B,4,942,0,0,0,neutral_control
TRZ,2,444,0,0,0,neutral_control
TS,22,5327,0,0,0,neutral_control
TSA,2,336,0,0,0,neutral_control
TSAT,6,1076,0,0,0,neutral_control
TSBX,3,515,0,0,0,neutral_control
TSC,15,3257,0,0,0,neutral_control
TSCO,22,5327,0,0,0,neutral_control
TSD,2,213,0,0,0,neutral_control
TSEM,22,5326,0,0,0,neutral_control
TSG,7,1258,0,0,0,neutral_control
TSH,10,1882,0,0,0,neutral_control
TSHA,7,1368,0,0,0,neutral_control
TSI,21,5036,0,0,0,neutral_control
TSIA,2,107,0,0,0,neutral_control
TSIB,2,340,0,0,0,neutral_control
TSL,17,3471,0,0,0,neutral_control
TSLA,17,3946,0,0,0,neutral_control
TSLF,8,1678,0,0,0,neutral_control
TSLX,13,3008,0,0,0,neutral_control
TSM,22,5327,0,0,0,neutral_control
TSN,22,5327,0,0,0,neutral_control
TSO,13,3166,0,0,0,neutral_control
TSP,11,2327,0,0,0,neutral_control
TSPQ,2,384,0,0,0,neutral_control
TSRA,13,3056,0,0,0,neutral_control
TSRO,8,1650,0,0,0,neutral_control
TSS,15,3702,0,0,0,neutral_control
TSSI,6,898,0,0,0,neutral_control
TST,11,2486,0,0,0,neutral_control
TSU,16,3972,0,0,0,neutral_control
TSVT,5,881,0,0,0,neutral_control
TSY,3,503,0,0,0,neutral_control
TT,10,1656,0,0,0,neutral_control
TTAM,2,270,0,0,0,neutral_control
TTAN,3,307,0,0,0,neutral_control
TTC,22,5327,0,0,0,neutral_control
TTCF,4,686,0,0,0,neutral_control
TTD,11,2377,0,0,0,neutral_control
TTE,8,1660,0,0,0,neutral_control
TTEK,22,5327,0,0,0,neutral_control
TTF,14,3284,0,0,0,neutral_control
TTGT,20,4731,0,0,0,neutral_control
TTI,22,5327,0,0,0,neutral_control
TTM,19,4545,0,0,0,neutral_control
TTMI,22,5327,0,0,0,neutral_control
TTN,1,145,0,0,0,neutral_control
TTO,6,1468,0,0,0,neutral_control
TTP,18,4311,0,0,0,neutral_control
TTRX,2,103,0,0,0,neutral_control
TTT,17,3884,0,0,0,neutral_control
TTTM,3,530,0,0,0,neutral_control
TTWO,22,5327,0,0,0,neutral_control
TTY,3,328,0,0,0,neutral_control
TTY.U,3,149,0,0,0,neutral_control
TU,22,5327,0,0,0,neutral_control
TUBE,3,612,0,0,0,neutral_control
TUC,10,2246,0,0,0,neutral_control
TUFN,4,850,0,0,0,neutral_control
TUG,7,1432,0,0,0,neutral_control
TUGC,2,140,0,0,0,neutral_control
TULP,1,24,0,0,0,neutral_control
TUMI,5,1078,0,0,0,neutral_control
TURN,9,2126,0,0,0,neutral_control
TUX,6,814,0,0,0,neutral_control
TUX.U,3,367,0,0,0,neutral_control
TV,22,5327,0,0,0,neutral_control
TVA,2,186,0,0,0,neutral_control
TVAC,2,246,0,0,0,neutral_control
TVAI,2,93,0,0,0,neutral_control
TVH,3,372,0,0,0,neutral_control
TVH.U,3,230,0,0,0,neutral_control
TVIA,5,948,0,0,0,neutral_control
TVL,9,2158,0,0,0,neutral_control
TVPT,6,1177,0,0,0,neutral_control
TVRD,2,223,0,0,0,neutral_control
TVTX,7,1328,0,0,0,neutral_control
TVTY,6,1374,0,0,0,neutral_control
TW,18,3940,0,0,0,neutral_control
TWAV,5,660,0,0,0,neutral_control
TWB,4,854,0,0,0,neutral_control
TWC,10,2321,0,0,0,neutral_control
TWCB,3,301,0,0,0,neutral_control
TWCT,2,203,0,0,0,neutral_control
TWFG,3,410,0,0,0,neutral_control
TWKS,4,796,0,0,0,neutral_control
TWLO,11,2439,0,0,0,neutral_control
TWLV,7,722,0,0,0,neutral_control
TWMC,16,3895,0,0,0,neutral_control
TWN,22,5302,0,0,0,neutral_control
TWNI,3,434,0,0,0,neutral_control
TWNK,8,1761,0,0,0,neutral_control
TWNP,2,254,0,0,0,neutral_control
TWNT,2,197,0,0,0,neutral_control
TWOA,4,690,0,0,0,neutral_control
TWR,1,21,0,0,0,neutral_control
TWST,9,1845,0,0,0,neutral_control
TWTR,13,2879,0,0,0,neutral_control
TWX,14,3386,0,0,0,neutral_control
TX,21,5055,0,0,0,neutral_control
TXAC,1,22,0,0,0,neutral_control
TXG,8,1629,0,0,0,neutral_control
TXI,10,2390,0,0,0,neutral_control
TXN,22,5327,0,0,0,neutral_control
TXNM,3,398,0,0,0,neutral_control
TXRH,22,5327,0,0,0,neutral_control
TXT,22,5327,0,0,0,neutral_control
TXTR,4,759,0,0,0,neutral_control
TXU,3,698,0,0,0,neutral_control
TY,22,5327,0,0,0,neutral_control
TYC,12,2939,0,0,0,neutral_control
TYG,22,5327,0,0,0,neutral_control
TYGO,4,698,0,0,0,neutral_control
TYHT,6,1272,0,0,0,neutral_control
TYL,22,5327,0,0,0,neutral_control
TYM,2,289,0,0,0,neutral_control
TYME,6,1293,0,0,0,neutral_control
TYN,10,2176,0,0,0,neutral_control
TYPE,13,3076,0,0,0,neutral_control
TYRA,6,1123,0,0,0,neutral_control
TYW,7,1763,0,0,0,neutral_control
TYY,10,2283,0,0,0,neutral_control
TZA,20,4494,0,0,0,neutral_control
TZAC,3,279,0,0,0,neutral_control
TZOO,22,5327,0,0,0,neutral_control
TZPS,3,356,0,0,0,neutral_control
U,7,1372,0,0,0,neutral_control
UA,21,4833,0,0,0,neutral_control
UAA,11,2323,0,0,0,neutral_control
UAC,1,10,0,0,0,neutral_control
UAG,16,2653,0,0,0,neutral_control
UAL,17,3880,0,0,0,neutral_control
UAM,11,2367,0,0,0,neutral_control
UAMY,15,3462,0,0,0,neutral_control
UAN,16,3749,0,0,0,neutral_control
UB,4,967,0,0,0,neutral_control
UBB,5,1067,0,0,0,neutral_control
UBER,8,1715,0,0,0,neutral_control
UBH,3,754,0,0,0,neutral_control
UBNK,15,3579,0,0,0,neutral_control
UBNT,9,1973,0,0,0,neutral_control
UBS,22,5324,0,0,0,neutral_control
UBSH,15,3618,0,0,0,neutral_control
UBSI,22,5327,0,0,0,neutral_control
UCB,3,397,0,0,0,neutral_control
UCBA,13,2361,0,0,0,neutral_control
UCBIO,5,1038,0,0,0,neutral_control
UCFC,16,3793,0,0,0,neutral_control
UCFI,1,1,0,0,0,neutral_control
UCI,15,3396,0,0,0,neutral_control
UCL,8,1578,0,0,0,neutral_control
UCO,22,5007,0,0,0,neutral_control
UCP,5,1020,0,0,0,neutral_control
UCTT,22,5326,0,0,0,neutral_control
UDI,6,884,0,0,0,neutral_control
UDMY,6,1091,0,0,0,neutral_control
UDR,22,5327,0,0,0,neutral_control
UDW,6,1337,0,0,0,neutral_control
UE,12,2800,0,0,0,neutral_control
UEC,20,4638,0,0,0,neutral_control
UEI,2,59,0,0,0,neutral_control
UEIC,22,5327,0,0,0,neutral_control
UFG,2,286,0,0,0,neutral_control
UFPI,22,5327,0,0,0,neutral_control
UFPT,22,5316,0,0,0,neutral_control
UFS,15,3711,0,0,0,neutral_control
UGA,19,4535,0,0,0,neutral_control
UGI,22,5327,0,0,0,neutral_control
UGP,22,5327,0,0,0,neutral_control
UHAL,22,5327,0,0,0,neutral_control
UHAL.B,5,805,0,0,0,neutral_control
UHG,4,735,0,0,0,neutral_control
UHN,11,2493,0,0,0,neutral_control
UHS,22,5327,0,0,0,neutral_control
UI,8,1645,0,0,0,neutral_control
UIC,3,746,0,0,0,neutral_control
UIL,11,2759,0,0,0,neutral_control
UL,22,5327,0,0,0,neutral_control
ULBI,22,5324,0,0,0,neutral_control
ULCC,6,1238,0,0,0,neutral_control
ULS,3,476,0,0,0,neutral_control
ULTA,20,4619,0,0,0,neutral_control
ULTI,17,3693,0,0,0,neutral_control
ULU,6,1178,0,0,0,neutral_control
UMAC,3,516,0,0,0,neutral_control
UMBF,22,5327,0,0,0,neutral_control
UMC,22,5327,0,0,0,neutral_control
UMH,22,5327,0,0,0,neutral_control
UMPQ,19,4570,0,0,0,neutral_control
UMRX,3,635,0,0,0,neutral_control
UN,16,4005,0,0,0,neutral_control
UNA,1,252,0,0,0,neutral_control
UNF,22,5327,0,0,0,neutral_control
UNFI,22,5327,0,0,0,neutral_control
UNG,20,4752,0,0,0,neutral_control
UNH,22,5327,0,0,0,neutral_control
UNIS,8,1807,0,0,0,neutral_control
UNIT,10,2269,0,0,0,neutral_control
UNM,22,5327,0,0,0,neutral_control
UNP,22,5327,0,0,0,neutral_control
UNS,10,2422,0,0,0,neutral_control
UNT,16,3874,0,0,0,neutral_control
UNVR,9,2043,0,0,0,neutral_control
UNXL,7,1674,0,0,0,neutral_control
UPB,3,350,0,0,0,neutral_control
UPBD,4,759,0,0,0,neutral_control
UPC,6,1244,0,0,0,neutral_control
UPG,8,1496,0,0,0,neutral_control
UPI,11,2344,0,0,0,neutral_control
UPLD,13,2841,0,0,0,neutral_control
UPM,3,737,0,0,0,neutral_control
UPS,22,5327,0,0,0,neutral_control
UPST,7,1310,0,0,0,neutral_control
UPWK,9,1865,0,0,0,neutral_control
UQM,15,3669,0,0,0,neutral_control
URBN,22,5327,0,0,0,neutral_control
URG,19,4432,0,0,0,neutral_control
URGN,10,2222,0,0,0,neutral_control
URI,22,5327,0,0,0,neutral_control
UROV,4,628,0,0,0,neutral_control
UROY,6,1220,0,0,0,neutral_control
URRE,11,2609,0,0,0,neutral_control
URS,10,2465,0,0,0,neutral_control
URX,2,449,0,0,0,neutral_control
URX.U,3,271,0,0,0,neutral_control
URZ,10,2229,0,0,0,neutral_control
USA,22,5327,0,0,0,neutral_control
USAC,14,3305,0,0,0,neutral_control
USAK,18,4453,0,0,0,neutral_control
USAP,21,5046,0,0,0,neutral_control
USAR,2,246,0,0,0,neutral_control
USAT,15,3255,0,0,0,neutral_control
USB,22,5327,0,0,0,neutral_control
USBC,5,150,0,0,0,neutral_control
USCR,11,2643,0,0,0,neutral_control
USCT,4,313,0,0,0,neutral_control
USER,3,289,0,0,0,neutral_control
USFD,11,2458,0,0,0,neutral_control
USG,18,4104,0,0,0,neutral_control
USGO,4,722,0,0,0,neutral_control
USIO,8,1680,0,0,0,neutral_control
USL,20,4579,0,0,0,neutral_control
USLM,22,5306,0,0,0,neutral_control
USO,21,5008,0,0,0,neutral_control
USPH,22,5327,0,0,0,neutral_control
USQ,2,261,0,0,0,neutral_control
USQ.U,2,223,0,0,0,neutral_control
USS,4,969,0,0,0,neutral_control
UST,22,5033,0,0,0,neutral_control
USV,14,2036,0,0,0,neutral_control
USX,6,1270,0,0,0,neutral_control
UTA,3,473,0,0,0,neutral_control
UTAA,2,388,0,0,0,neutral_control
UTEK,13,3121,0,0,0,neutral_control
UTF,22,5327,0,0,0,neutral_control
UTG,22,5327,0,0,0,neutral_control
UTHR,22,5327,0,0,0,neutral_control
UTI,22,5327,0,0,0,neutral_control
UTK,6,1308,0,0,0,neutral_control
UTME,3,608,0,0,0,neutral_control
UTR,7,1674,0,0,0,neutral_control
UTX,16,3839,0,0,0,neutral_control
UU,3,622,0,0,0,neutral_control
UUUU,14,3081,0,0,0,neutral_control
UVE,20,4744,0,0,0,neutral_control
UVN,3,562,0,0,0,neutral_control
UVV,22,5327,0,0,0,neutral_control
UWMC,6,1286,0,0,0,neutral_control
UWN,15,3628,0,0,0,neutral_control
UXG,7,1291,0,0,0,neutral_control
UYSC,2,161,0,0,0,neutral_control
V,21,4920,0,0,0,neutral_control
VA,3,524,0,0,0,neutral_control
VAC,16,3591,0,0,0,neutral_control
VACH,3,327,0,0,0,neutral_control
VACI,2,57,0,0,0,neutral_control
VACQ,2,187,0,0,0,neutral_control
VAL,21,4605,0,0,0,neutral_control
VALE,18,4237,0,0,0,neutral_control
VAM,3,412,0,0,0,neutral_control
VANI,5,881,0,0,0,neutral_control
VAP,1,225,0,0,0,neutral_control
VAQC,4,594,0,0,0,neutral_control
VAR,17,4098,0,0,0,neutral_control
VAS,3,626,0,0,0,neutral_control
VASC,13,3054,0,0,0,neutral_control
VAXX,6,1046,0,0,0,neutral_control
VAZ,7,1544,0,0,0,neutral_control
VBF,22,5327,0,0,0,neutral_control
VBOC,2,182,0,0,0,neutral_control
